fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,alcohol_scaled,volatile_scaled,sulphates_scaled,citric_acid_scaled,alc_minus_volatile_scaled
8.6,0.685,0.1,1.6,0.092,3.0,12.0,0.99745,3.31,0.65,9.55,6,0.17692307692307696,0.386986301369863,0.1916167664670659,0.1,-0.21006322444678605
8.7,0.675,0.1,1.6,0.09,4.0,11.0,0.99745,3.31,0.65,9.55,5,0.17692307692307696,0.3801369863013699,0.1916167664670659,0.1,-0.20321390937829292
7.3,0.59,0.26,2.0,0.08,17.0,104.0,0.99584,3.28,0.52,9.9,5,0.23076923076923084,0.32191780821917804,0.1137724550898204,0.26,-0.0911485774499472
7.0,0.6,0.12,2.2,0.083,13.0,28.0,0.9966,3.52,0.62,10.2,7,0.2769230769230768,0.3287671232876712,0.17365269461077845,0.12,-0.05184404636459439
7.2,0.67,0.0,2.2,0.068,10.0,24.0,0.9956,3.42,0.72,11.1,6,0.41538461538461546,0.3767123287671233,0.2335329341317365,0.0,0.03867228661749217
7.9,0.69,0.21,2.1,0.08,33.0,141.0,0.9962,3.25,0.51,9.9,5,0.23076923076923084,0.39041095890410954,0.10778443113772454,0.21,-0.1596417281348787
7.9,0.69,0.21,2.1,0.08,33.0,141.0,0.9962,3.25,0.51,9.9,5,0.23076923076923084,0.39041095890410954,0.10778443113772454,0.21,-0.1596417281348787
7.6,0.3,0.42,2.0,0.052,6.0,24.0,0.9963,3.44,0.82,11.9,6,0.5384615384615385,0.1232876712328767,0.2934131736526946,0.42,0.41517386722866184
7.2,0.33,0.33,1.7,0.061,3.0,13.0,0.996,3.23,1.1,10.0,8,0.24615384615384617,0.14383561643835616,0.4610778443113773,0.33,0.10231822971549001
8.0,0.5,0.39,2.6,0.082,12.0,46.0,0.9985,3.43,0.62,10.7,6,0.3538461538461537,0.2602739726027397,0.17365269461077845,0.39,0.09357218124341399
7.7,0.28,0.3,2.0,0.062,18.0,34.0,0.9952,3.28,0.9,11.3,7,0.44615384615384635,0.10958904109589043,0.3413173652694611,0.3,0.33656480505795594
8.2,0.24,0.34,5.1,0.062,8.0,22.0,0.9974,3.22,0.94,10.9,6,0.3846153846153846,0.0821917808219178,0.3652694610778443,0.34,0.3024236037934668
6.0,0.51,0.0,2.1,0.064,40.0,54.0,0.995,3.54,0.93,10.7,6,0.3538461538461537,0.2671232876712329,0.35928143712574856,0.0,0.08672286617492081
8.1,0.29,0.36,2.2,0.048,35.0,53.0,0.995,3.27,1.01,12.4,7,0.6153846153846154,0.11643835616438356,0.40718562874251507,0.36,0.49894625922023184
6.0,0.51,0.0,2.1,0.064,40.0,54.0,0.995,3.54,0.93,10.7,6,0.3538461538461537,0.2671232876712329,0.35928143712574856,0.0,0.08672286617492081
6.6,0.96,0.0,1.8,0.082,5.0,16.0,0.9936,3.5,0.44,11.9,6,0.5384615384615385,0.5753424657534246,0.06586826347305388,0.0,-0.03688092729188608
6.4,0.47,0.4,2.4,0.071,8.0,19.0,0.9963,3.56,0.73,10.6,6,0.33846153846153837,0.23972602739726023,0.2395209580838323,0.4,0.09873551106427814
8.2,0.24,0.34,5.1,0.062,8.0,22.0,0.9974,3.22,0.94,10.9,6,0.3846153846153846,0.0821917808219178,0.3652694610778443,0.34,0.3024236037934668
9.9,0.57,0.25,2.0,0.104,12.0,89.0,0.9963,3.04,0.9,10.1,5,0.2615384615384615,0.30821917808219174,0.3413173652694611,0.25,-0.04668071654373024
10.0,0.32,0.59,2.2,0.077,3.0,15.0,0.9994,3.2,0.78,9.6,5,0.18461538461538463,0.136986301369863,0.2694610778443114,0.59,0.04762908324552162
6.2,0.58,0.0,1.6,0.065,8.0,18.0,0.9966,3.56,0.84,9.4,5,0.15384615384615397,0.3150684931506849,0.3053892215568863,0.0,-0.16122233930453095
10.0,0.32,0.59,2.2,0.077,3.0,15.0,0.9994,3.2,0.78,9.6,5,0.18461538461538463,0.136986301369863,0.2694610778443114,0.59,0.04762908324552162
7.3,0.34,0.33,2.5,0.064,21.0,37.0,0.9952,3.35,0.77,12.1,7,0.5692307692307692,0.15068493150684933,0.26347305389221565,0.33,0.41854583772391984
7.8,0.53,0.01,1.6,0.077,3.0,19.0,0.995,3.16,0.46,9.8,5,0.2153846153846155,0.2808219178082192,0.07784431137724554,0.01,-0.06543730242360368
7.7,0.64,0.21,2.2,0.077,32.0,133.0,0.9956,3.27,0.45,9.9,5,0.23076923076923084,0.3561643835616438,0.07185628742514968,0.21,-0.12539515279241298
7.8,0.53,0.01,1.6,0.077,3.0,19.0,0.995,3.16,0.46,9.8,5,0.2153846153846155,0.2808219178082192,0.07784431137724554,0.01,-0.06543730242360368
7.5,0.4,0.18,1.6,0.079,24.0,58.0,0.9965,3.34,0.58,9.4,5,0.15384615384615397,0.1917808219178082,0.1497005988023952,0.18,-0.03793466807165424
7.0,0.54,0.0,2.1,0.079,39.0,55.0,0.9956,3.39,0.84,11.4,6,0.4615384615384617,0.2876712328767123,0.3053892215568863,0.0,0.17386722866174936
6.4,0.53,0.09,3.9,0.123,14.0,31.0,0.9968,3.5,0.67,11.0,4,0.40000000000000013,0.2808219178082192,0.2035928143712575,0.09,0.11917808219178094
8.3,0.26,0.37,1.4,0.076,8.0,23.0,0.9974,3.26,0.7,9.6,6,0.18461538461538463,0.0958904109589041,0.2215568862275449,0.37,0.08872497365648052
8.3,0.26,0.37,1.4,0.076,8.0,23.0,0.9974,3.26,0.7,9.6,6,0.18461538461538463,0.0958904109589041,0.2215568862275449,0.37,0.08872497365648052
7.7,0.23,0.37,1.8,0.046,23.0,60.0,0.9971,3.41,0.71,12.1,6,0.5692307692307692,0.07534246575342465,0.2275449101796407,0.37,0.4938883034773446
7.6,0.41,0.33,2.5,0.078,6.0,23.0,0.9957,3.3,0.58,11.2,5,0.4307692307692308,0.19863013698630133,0.1497005988023952,0.33,0.23213909378292946
7.8,0.64,0.0,1.9,0.072,27.0,55.0,0.9962,3.31,0.63,11.0,5,0.40000000000000013,0.3561643835616438,0.17964071856287425,0.0,0.04383561643835632
7.9,0.18,0.4,2.2,0.049,38.0,67.0,0.996,3.33,0.93,11.3,5,0.44615384615384635,0.0410958904109589,0.35928143712574856,0.4,0.40505795574288744
7.4,0.41,0.24,1.8,0.066,18.0,47.0,0.9956,3.37,0.62,10.4,5,0.3076923076923077,0.19863013698630133,0.17365269461077845,0.24,0.10906217070600638
7.6,0.43,0.31,2.1,0.069,13.0,74.0,0.9958,3.26,0.54,9.9,6,0.23076923076923084,0.21232876712328763,0.125748502994012,0.31,0.018440463645943206
5.9,0.44,0.0,1.6,0.042,3.0,11.0,0.9944,3.48,0.85,11.7,6,0.5076923076923077,0.2191780821917808,0.31137724550898205,0.0,0.28851422550052686
6.1,0.4,0.16,1.8,0.069,11.0,25.0,0.9955,3.42,0.74,10.1,7,0.2615384615384615,0.1917808219178082,0.24550898203592816,0.16,0.06975763962065329
10.2,0.54,0.37,15.4,0.214,55.0,95.0,1.00369,3.18,0.77,9.0,6,0.0923076923076922,0.2876712328767123,0.26347305389221565,0.37,-0.1953635405690201
10.2,0.54,0.37,15.4,0.214,55.0,95.0,1.00369,3.18,0.77,9.0,6,0.0923076923076922,0.2876712328767123,0.26347305389221565,0.37,-0.1953635405690201
10.0,0.38,0.38,1.6,0.169,27.0,90.0,0.99914,3.15,0.65,8.5,5,0.01538461538461533,0.1780821917808219,0.1916167664670659,0.38,-0.16269757639620658
6.8,0.915,0.29,4.8,0.07,15.0,39.0,0.99577,3.53,0.54,11.1,5,0.41538461538461546,0.5445205479452054,0.125748502994012,0.29,-0.12913593256058997
7.0,0.59,0.0,1.7,0.052,3.0,8.0,0.996,3.41,0.47,10.3,5,0.2923076923076924,0.32191780821917804,0.08383233532934128,0.0,-0.029610115911485657
7.3,0.67,0.02,2.2,0.072,31.0,92.0,0.99566,3.32,0.68,11.0666666666667,6,0.41025641025641546,0.3767123287671233,0.2095808383233533,0.02,0.033544081489292166
7.2,0.37,0.32,2.0,0.062,15.0,28.0,0.9947,3.23,0.73,11.3,7,0.44615384615384635,0.17123287671232873,0.2395209580838323,0.32,0.2749209694415176
7.4,0.785,0.19,5.2,0.094,19.0,98.0,0.99713,3.16,0.52,9.56666666666667,6,0.17948717948717996,0.45547945205479456,0.1137724550898204,0.19,-0.2759922725676146
6.9,0.63,0.02,1.9,0.078,18.0,30.0,0.99712,3.4,0.75,9.8,5,0.2153846153846155,0.3493150684931507,0.25149700598802394,0.02,-0.13393045310853519
6.9,0.58,0.2,1.75,0.058,8.0,22.0,0.99322,3.38,0.49,11.7,5,0.5076923076923077,0.3150684931506849,0.09580838323353294,0.2,0.19262381454162275
7.3,0.67,0.02,2.2,0.072,31.0,92.0,0.99566,3.32,0.68,11.1,6,0.41538461538461546,0.3767123287671233,0.2095808383233533,0.02,0.03867228661749217
7.4,0.785,0.19,5.2,0.094,19.0,98.0,0.99713,3.16,0.52,9.6,6,0.18461538461538463,0.45547945205479456,0.1137724550898204,0.19,-0.27086406743940994
6.9,0.63,0.02,1.9,0.078,18.0,30.0,0.99712,3.4,0.75,9.8,5,0.2153846153846155,0.3493150684931507,0.25149700598802394,0.02,-0.13393045310853519
6.8,0.67,0.0,1.9,0.08,22.0,39.0,0.99701,3.4,0.74,9.7,5,0.19999999999999996,0.3767123287671233,0.24550898203592816,0.0,-0.17671232876712334
6.9,0.58,0.01,1.9,0.08,40.0,54.0,0.99683,3.4,0.73,9.7,5,0.19999999999999996,0.3150684931506849,0.2395209580838323,0.01,-0.11506849315068496
7.2,0.38,0.31,2.0,0.056,15.0,29.0,0.99472,3.23,0.76,11.3,8,0.44615384615384635,0.1780821917808219,0.2574850299401198,0.31,0.26807165437302444
7.2,0.37,0.32,2.0,0.062,15.0,28.0,0.9947,3.23,0.73,11.3,7,0.44615384615384635,0.17123287671232873,0.2395209580838323,0.32,0.2749209694415176
7.8,0.32,0.44,2.7,0.104,8.0,17.0,0.99732,3.33,0.78,11.0,7,0.40000000000000013,0.136986301369863,0.2694610778443114,0.44,0.2630136986301371
6.6,0.58,0.02,2.0,0.062,37.0,53.0,0.99374,3.35,0.76,11.6,7,0.49230769230769234,0.3150684931506849,0.2574850299401198,0.02,0.17723919915700742
7.6,0.49,0.33,1.9,0.074,27.0,85.0,0.99706,3.41,0.58,9.0,5,0.0923076923076922,0.25342465753424653,0.1497005988023952,0.33,-0.16111696522655433
11.7,0.45,0.63,2.2,0.073,7.0,23.0,0.99974,3.21,0.69,10.9,6,0.3846153846153846,0.226027397260274,0.21556886227544905,0.63,0.1585879873551106
6.5,0.9,0.0,1.6,0.052,9.0,17.0,0.99467,3.5,0.63,10.9,6,0.3846153846153846,0.5342465753424658,0.17964071856287425,0.0,-0.1496311907270812
6.0,0.54,0.06,1.8,0.05,38.0,89.0,0.99236,3.3,0.5,10.55,6,0.3307692307692309,0.2876712328767123,0.10179640718562874,0.06,0.043097997892518614
7.6,0.49,0.33,1.9,0.074,27.0,85.0,0.99706,3.41,0.58,9.0,5,0.0923076923076922,0.25342465753424653,0.1497005988023952,0.33,-0.16111696522655433
8.4,0.29,0.4,1.7,0.067,8.0,20.0,0.99603,3.39,0.6,10.5,5,0.32307692307692304,0.11643835616438356,0.1616766467065868,0.4,0.20663856691253948
7.9,0.2,0.35,1.7,0.054,7.0,15.0,0.99458,3.32,0.8,11.9,7,0.5384615384615385,0.0547945205479452,0.281437125748503,0.35,0.48366701791359334
6.4,0.42,0.09,2.3,0.054,34.0,64.0,0.99724,3.41,0.68,10.4,6,0.3076923076923077,0.2054794520547945,0.2095808383233533,0.09,0.1022128556375132
6.2,0.785,0.0,2.1,0.06,6.0,13.0,0.99664,3.59,0.61,10.0,4,0.24615384615384617,0.45547945205479456,0.16766467065868265,0.0,-0.2093256059009484
6.8,0.64,0.03,2.3,0.075,14.0,31.0,0.99545,3.36,0.58,10.4,6,0.3076923076923077,0.3561643835616438,0.1497005988023952,0.03,-0.048472075869336106
6.9,0.63,0.01,2.4,0.076,14.0,39.0,0.99522,3.34,0.53,10.8,6,0.36923076923076925,0.3493150684931507,0.1197604790419162,0.01,0.019915700737618558
6.8,0.59,0.1,1.7,0.063,34.0,53.0,0.9958,3.41,0.67,9.7,5,0.19999999999999996,0.32191780821917804,0.2035928143712575,0.1,-0.12191780821917808
6.8,0.59,0.1,1.7,0.063,34.0,53.0,0.9958,3.41,0.67,9.7,5,0.19999999999999996,0.32191780821917804,0.2035928143712575,0.1,-0.12191780821917808
7.3,0.48,0.32,2.1,0.062,31.0,54.0,0.99728,3.3,0.65,10.0,7,0.24615384615384617,0.2465753424657534,0.1916167664670659,0.32,-0.00042149631190724346
6.7,1.04,0.08,2.3,0.067,19.0,32.0,0.99648,3.52,0.57,11.0,4,0.40000000000000013,0.6301369863013698,0.1437125748502994,0.08,-0.2301369863013697
7.3,0.48,0.32,2.1,0.062,31.0,54.0,0.99728,3.3,0.65,10.0,7,0.24615384615384617,0.2465753424657534,0.1916167664670659,0.32,-0.00042149631190724346
7.3,0.98,0.05,2.1,0.061,20.0,49.0,0.99705,3.31,0.55,9.7,3,0.19999999999999996,0.5890410958904109,0.1317365269461078,0.05,-0.3890410958904109
10.0,0.69,0.11,1.4,0.084,8.0,24.0,0.99578,2.88,0.47,9.7,5,0.19999999999999996,0.39041095890410954,0.08383233532934128,0.11,-0.19041095890410958
6.7,0.7,0.08,3.75,0.067,8.0,16.0,0.99334,3.43,0.52,12.6,5,0.6461538461538461,0.39726027397260266,0.1137724550898204,0.08,0.24889357218124342
7.6,0.35,0.6,2.6,0.073,23.0,44.0,0.99656,3.38,0.79,11.1,6,0.41538461538461546,0.15753424657534243,0.27544910179640725,0.6,0.25785036880927303
6.1,0.6,0.08,1.8,0.071,14.0,45.0,0.99336,3.38,0.54,11.0,5,0.40000000000000013,0.3287671232876712,0.125748502994012,0.08,0.07123287671232892
9.9,0.5,0.5,13.8,0.205,48.0,82.0,1.00242,3.16,0.75,8.8,5,0.06153846153846154,0.2602739726027397,0.25149700598802394,0.5,-0.19873551106427817
5.3,0.47,0.11,2.2,0.048,16.0,89.0,0.99182,3.54,0.88,13.5666666666667,7,0.7948717948718003,0.23972602739726023,0.3293413173652695,0.11,0.55514576747454
9.9,0.5,0.5,13.8,0.205,48.0,82.0,1.00242,3.16,0.75,8.8,5,0.06153846153846154,0.2602739726027397,0.25149700598802394,0.5,-0.19873551106427817
5.3,0.47,0.11,2.2,0.048,16.0,89.0,0.99182,3.54,0.88,13.6,7,0.8,0.23972602739726023,0.3293413173652695,0.11,0.5602739726027398
7.1,0.875,0.05,5.7,0.082,3.0,14.0,0.99808,3.4,0.52,10.2,3,0.2769230769230768,0.5171232876712328,0.1137724550898204,0.05,-0.240200210748156
8.2,0.28,0.6,3.0,0.104,10.0,22.0,0.99828,3.39,0.68,10.6,5,0.33846153846153837,0.10958904109589043,0.2095808383233533,0.6,0.22887249736564794
5.6,0.62,0.03,1.5,0.08,6.0,13.0,0.99498,3.66,0.62,10.1,4,0.2615384615384615,0.3424657534246575,0.17365269461077845,0.03,-0.08092729188619602
8.2,0.28,0.6,3.0,0.104,10.0,22.0,0.99828,3.39,0.68,10.6,5,0.33846153846153837,0.10958904109589043,0.2095808383233533,0.6,0.22887249736564794
7.2,0.58,0.54,2.1,0.114,3.0,9.0,0.99719,3.33,0.57,10.3,4,0.2923076923076924,0.3150684931506849,0.1437125748502994,0.54,-0.022760800842992535
8.1,0.33,0.44,1.5,0.042,6.0,12.0,0.99542,3.35,0.61,10.7,5,0.3538461538461537,0.14383561643835616,0.16766467065868265,0.44,0.21001053740779754
6.8,0.91,0.06,2.0,0.06,4.0,11.0,0.99592,3.53,0.64,10.9,4,0.3846153846153846,0.5410958904109588,0.18562874251497005,0.06,-0.15648050579557427
7.0,0.655,0.16,2.1,0.074,8.0,25.0,0.99606,3.37,0.55,9.7,5,0.19999999999999996,0.3664383561643836,0.1317365269461078,0.16,-0.16643835616438363
6.8,0.68,0.21,2.1,0.07,9.0,23.0,0.99546,3.38,0.6,10.3,5,0.2923076923076924,0.3835616438356165,0.1616766467065868,0.21,-0.0912539515279241
6.0,0.64,0.05,1.9,0.066,9.0,17.0,0.99496,3.52,0.78,10.6,5,0.33846153846153837,0.3561643835616438,0.2694610778443114,0.05,-0.017702845100105447
5.6,0.54,0.04,1.7,0.049,5.0,13.0,0.9942,3.72,0.58,11.4,5,0.4615384615384617,0.2876712328767123,0.1497005988023952,0.04,0.17386722866174936
6.2,0.57,0.1,2.1,0.048,4.0,11.0,0.99448,3.44,0.76,10.8,6,0.36923076923076925,0.30821917808219174,0.2574850299401198,0.1,0.061011591148577515
7.1,0.22,0.49,1.8,0.039,8.0,18.0,0.99344,3.39,0.56,12.4,6,0.6153846153846154,0.0684931506849315,0.13772455089820365,0.49,0.5468914646996839
5.6,0.54,0.04,1.7,0.049,5.0,13.0,0.9942,3.72,0.58,11.4,5,0.4615384615384617,0.2876712328767123,0.1497005988023952,0.04,0.17386722866174936
6.2,0.65,0.06,1.6,0.05,6.0,18.0,0.99348,3.57,0.54,11.95,5,0.546153846153846,0.363013698630137,0.125748502994012,0.06,0.183140147523709
7.7,0.54,0.26,1.9,0.089,23.0,147.0,0.99636,3.26,0.59,9.7,5,0.19999999999999996,0.2876712328767123,0.155688622754491,0.26,-0.08767123287671236
6.4,0.31,0.09,1.4,0.066,15.0,28.0,0.99459,3.42,0.7,10.0,7,0.24615384615384617,0.13013698630136986,0.2215568862275449,0.09,0.11601685985247631
7.0,0.43,0.02,1.9,0.08,15.0,28.0,0.99492,3.35,0.81,10.6,6,0.33846153846153837,0.21232876712328763,0.28742514970059885,0.02,0.12613277133825074
7.7,0.54,0.26,1.9,0.089,23.0,147.0,0.99636,3.26,0.59,9.7,5,0.19999999999999996,0.2876712328767123,0.155688622754491,0.26,-0.08767123287671236
6.9,0.74,0.03,2.3,0.054,7.0,16.0,0.99508,3.45,0.63,11.5,6,0.476923076923077,0.42465753424657526,0.17964071856287425,0.03,0.05226554267650174
6.6,0.895,0.04,2.3,0.068,7.0,13.0,0.99582,3.53,0.58,10.8,6,0.36923076923076925,0.5308219178082192,0.1497005988023952,0.04,-0.16159114857744994
6.9,0.74,0.03,2.3,0.054,7.0,16.0,0.99508,3.45,0.63,11.5,6,0.476923076923077,0.42465753424657526,0.17964071856287425,0.03,0.05226554267650174
7.5,0.725,0.04,1.5,0.076,8.0,15.0,0.99508,3.26,0.53,9.6,5,0.18461538461538463,0.41438356164383555,0.1197604790419162,0.04,-0.22976817702845093
7.8,0.82,0.29,4.3,0.083,21.0,64.0,0.99642,3.16,0.53,9.4,5,0.15384615384615397,0.47945205479452047,0.1197604790419162,0.29,-0.3256059009483665
7.3,0.585,0.18,2.4,0.078,15.0,60.0,0.99638,3.31,0.54,9.8,5,0.2153846153846155,0.31849315068493145,0.125748502994012,0.18,-0.10310853530031594
6.2,0.44,0.39,2.5,0.077,6.0,14.0,0.99555,3.51,0.69,11.0,6,0.40000000000000013,0.2191780821917808,0.21556886227544905,0.39,0.18082191780821932
7.5,0.38,0.57,2.3,0.106,5.0,12.0,0.99605,3.36,0.55,11.4,6,0.4615384615384617,0.1780821917808219,0.1317365269461078,0.57,0.28345626975763977
6.7,0.76,0.02,1.8,0.078,6.0,12.0,0.996,3.55,0.63,9.95,3,0.23846153846153828,0.4383561643835616,0.17964071856287425,0.02,-0.19989462592202334
6.8,0.81,0.05,2.0,0.07,6.0,14.0,0.99562,3.51,0.66,10.8,6,0.36923076923076925,0.4726027397260274,0.1976047904191617,0.05,-0.10337197049525815
7.5,0.38,0.57,2.3,0.106,5.0,12.0,0.99605,3.36,0.55,11.4,6,0.4615384615384617,0.1780821917808219,0.1317365269461078,0.57,0.28345626975763977
7.1,0.27,0.6,2.1,0.074,17.0,25.0,0.99814,3.38,0.72,10.6,6,0.33846153846153837,0.10273972602739725,0.2335329341317365,0.6,0.23572181243414111
7.9,0.18,0.4,1.8,0.062,7.0,20.0,0.9941,3.28,0.7,11.1,5,0.41538461538461546,0.0410958904109589,0.2215568862275449,0.4,0.37428872497365656
6.4,0.36,0.21,2.2,0.047,26.0,48.0,0.99661,3.47,0.77,9.7,6,0.19999999999999996,0.1643835616438356,0.26347305389221565,0.21,0.03561643835616435
7.1,0.69,0.04,2.1,0.068,19.0,27.0,0.99712,3.44,0.67,9.8,5,0.2153846153846155,0.39041095890410954,0.2035928143712575,0.04,-0.17502634351949403
6.4,0.79,0.04,2.2,0.061,11.0,17.0,0.99588,3.53,0.65,10.4,6,0.3076923076923077,0.45890410958904104,0.1916167664670659,0.04,-0.15121180189673333
6.4,0.56,0.15,1.8,0.078,17.0,65.0,0.99294,3.33,0.6,10.5,6,0.32307692307692304,0.30136986301369867,0.1616766467065868,0.15,0.02170706006322437
6.9,0.84,0.21,4.1,0.074,16.0,65.0,0.99842,3.53,0.72,9.23333333333333,6,0.12820512820512775,0.4931506849315068,0.2335329341317365,0.21,-0.3649455567263791
6.9,0.84,0.21,4.1,0.074,16.0,65.0,0.99842,3.53,0.72,9.25,6,0.13076923076923075,0.4931506849315068,0.2335329341317365,0.21,-0.3623814541622761
6.1,0.32,0.25,2.3,0.071,23.0,58.0,0.99633,3.42,0.97,10.6,5,0.33846153846153837,0.136986301369863,0.38323353293413176,0.25,0.20147523709167536
6.5,0.53,0.06,2.0,0.063,29.0,44.0,0.99489,3.38,0.83,10.3,6,0.2923076923076924,0.2808219178082192,0.29940119760479045,0.06,0.01148577449947319
7.4,0.47,0.46,2.2,0.114,7.0,20.0,0.99647,3.32,0.63,10.5,5,0.32307692307692304,0.23972602739726023,0.17964071856287425,0.46,0.0833508956796628
6.6,0.7,0.08,2.6,0.106,14.0,27.0,0.99665,3.44,0.58,10.2,5,0.2769230769230768,0.39726027397260266,0.1497005988023952,0.08,-0.12033719704952583
6.5,0.53,0.06,2.0,0.063,29.0,44.0,0.99489,3.38,0.83,10.3,6,0.2923076923076924,0.2808219178082192,0.29940119760479045,0.06,0.01148577449947319
6.9,0.48,0.2,1.9,0.082,9.0,23.0,0.99585,3.39,0.43,9.05,4,0.10000000000000009,0.2465753424657534,0.059880239520958084,0.2,-0.14657534246575332
6.1,0.32,0.25,2.3,0.071,23.0,58.0,0.99633,3.42,0.97,10.6,5,0.33846153846153837,0.136986301369863,0.38323353293413176,0.25,0.20147523709167536
6.8,0.48,0.25,2.0,0.076,29.0,61.0,0.9953,3.34,0.6,10.4,5,0.3076923076923077,0.2465753424657534,0.1616766467065868,0.25,0.0611169652265543
6.0,0.42,0.19,2.0,0.075,22.0,47.0,0.99522,3.39,0.78,10.0,6,0.24615384615384617,0.2054794520547945,0.2694610778443114,0.19,0.04067439409905166
6.7,0.48,0.08,2.1,0.064,18.0,34.0,0.99552,3.33,0.64,9.7,5,0.19999999999999996,0.2465753424657534,0.18562874251497005,0.08,-0.046575342465753455
6.8,0.47,0.08,2.2,0.064,18.0,38.0,0.99553,3.3,0.65,9.6,6,0.18461538461538463,0.23972602739726023,0.1916167664670659,0.08,-0.05511064278187561
7.1,0.53,0.07,1.7,0.071,15.0,24.0,0.9951,3.29,0.66,10.8,6,0.36923076923076925,0.2808219178082192,0.1976047904191617,0.07,0.08840885142255006
7.9,0.29,0.49,2.2,0.096,21.0,59.0,0.99714,3.31,0.67,10.1,6,0.2615384615384615,0.11643835616438356,0.2035928143712575,0.49,0.14510010537407794
7.1,0.69,0.08,2.1,0.063,42.0,52.0,0.99608,3.42,0.6,10.2,6,0.2769230769230768,0.39041095890410954,0.1616766467065868,0.08,-0.11348788198103271
6.6,0.44,0.09,2.2,0.063,9.0,18.0,0.99444,3.42,0.69,11.3,6,0.44615384615384635,0.2191780821917808,0.21556886227544905,0.09,0.22697576396206554
6.1,0.705,0.1,2.8,0.081,13.0,28.0,0.99631,3.6,0.66,10.2,5,0.2769230769230768,0.40068493150684925,0.1976047904191617,0.1,-0.12376185458377242
7.2,0.53,0.13,2.0,0.058,18.0,22.0,0.99573,3.21,0.68,9.9,6,0.23076923076923084,0.2808219178082192,0.2095808383233533,0.13,-0.05005268703898835
8.0,0.39,0.3,1.9,0.074,32.0,84.0,0.99717,3.39,0.61,9.0,5,0.0923076923076922,0.18493150684931509,0.16766467065868265,0.3,-0.09262381454162288
6.6,0.56,0.14,2.4,0.064,13.0,29.0,0.99397,3.42,0.62,11.7,7,0.5076923076923077,0.30136986301369867,0.17365269461077845,0.14,0.206322444678609
7.0,0.55,0.13,2.2,0.075,15.0,35.0,0.9959,3.36,0.59,9.7,6,0.19999999999999996,0.2945205479452055,0.155688622754491,0.13,-0.09452054794520554
6.1,0.53,0.08,1.9,0.077,24.0,45.0,0.99528,3.6,0.68,10.3,6,0.2923076923076924,0.2808219178082192,0.2095808383233533,0.08,0.01148577449947319
5.4,0.58,0.08,1.9,0.059,20.0,31.0,0.99484,3.5,0.64,10.2,6,0.2769230769230768,0.3150684931506849,0.18562874251497005,0.08,-0.03814541622760809
6.2,0.64,0.09,2.5,0.081,15.0,26.0,0.99538,3.57,0.63,12.0,5,0.5538461538461539,0.3561643835616438,0.17964071856287425,0.09,0.19768177028451006
7.2,0.39,0.32,1.8,0.065,34.0,60.0,0.99714,3.46,0.78,9.9,5,0.23076923076923084,0.18493150684931509,0.2694610778443114,0.32,0.04583772391991575
6.2,0.52,0.08,4.4,0.071,11.0,32.0,0.99646,3.56,0.63,11.6,6,0.49230769230769234,0.273972602739726,0.17964071856287425,0.08,0.21833508956796632
7.4,0.25,0.29,2.2,0.054,19.0,49.0,0.99666,3.4,0.76,10.9,7,0.3846153846153846,0.08904109589041095,0.2574850299401198,0.29,0.2955742887249736
6.7,0.855,0.02,1.9,0.064,29.0,38.0,0.99472,3.3,0.56,10.75,6,0.3615384615384616,0.5034246575342466,0.13772455089820365,0.02,-0.141886195995785
11.1,0.44,0.42,2.2,0.064,14.0,19.0,0.99758,3.25,0.57,10.4,6,0.3076923076923077,0.2191780821917808,0.1437125748502994,0.42,0.0885142255005269
8.4,0.37,0.43,2.3,0.063,12.0,19.0,0.9955,3.17,0.81,11.2,7,0.4307692307692308,0.17123287671232873,0.28742514970059885,0.43,0.25953635405690206
6.5,0.63,0.33,1.8,0.059,16.0,28.0,0.99531,3.36,0.64,10.1,6,0.2615384615384615,0.3493150684931507,0.18562874251497005,0.33,-0.0877766069546892
7.0,0.57,0.02,2.0,0.072,17.0,26.0,0.99575,3.36,0.61,10.2,5,0.2769230769230768,0.30821917808219174,0.16766467065868265,0.02,-0.03129610115911491
6.3,0.6,0.1,1.6,0.048,12.0,26.0,0.99306,3.55,0.51,12.1,5,0.5692307692307692,0.3287671232876712,0.10778443113772454,0.1,0.240463645943098
11.2,0.4,0.5,2.0,0.099,19.0,50.0,0.99783,3.1,0.58,10.4,5,0.3076923076923077,0.1917808219178082,0.1497005988023952,0.5,0.1159114857744995
7.4,0.36,0.3,1.8,0.074,17.0,24.0,0.99419,3.24,0.7,11.4,8,0.4615384615384617,0.1643835616438356,0.2215568862275449,0.3,0.29715489989462607
7.1,0.68,0.0,2.3,0.087,17.0,26.0,0.99783,3.45,0.53,9.5,5,0.1692307692307693,0.3835616438356165,0.1197604790419162,0.0,-0.21433087460484718
7.1,0.67,0.0,2.3,0.083,18.0,27.0,0.99768,3.44,0.54,9.4,5,0.15384615384615397,0.3767123287671233,0.125748502994012,0.0,-0.22286617492096933
6.3,0.68,0.01,3.7,0.103,32.0,54.0,0.99586,3.51,0.66,11.3,6,0.44615384615384635,0.3835616438356165,0.1976047904191617,0.01,0.06259220231822987
7.3,0.735,0.0,2.2,0.08,18.0,28.0,0.99765,3.41,0.6,9.4,5,0.15384615384615397,0.4212328767123288,0.1616766467065868,0.0,-0.2673867228661748
